ID	GOLD	PRED	TEXT
ID-811	J	J	The police said they thought Chris had chosen to leave it behind and not that it had been taken from him.
ID-812	J	J	Nonetheless, the initial comfort that gave mom and dad, quickly turned to their realization that Chris was actually trying not to be found.
ID-813	J	J	50   EXT.
ID-814	J	J	ANNANDALE STREET - DUSK                               50  We see Walt.
ID-815	J	J	He walks out the door of his house into the street.
ID-816	J	J	He keeps walking.
ID-817	J	J	And we go with him in his silent but internal Armageddon.
ID-818	J	J	We PULL him in CU throughout all that follows...(Refer to SCENE 171: "Dad calls it `suspended animation.'"
ID-819	J	J	This may affect our visual approach)  CARINE The year Chris graduated high school he bought the Datsun, used.
ID-820	J	J	He wanted to drive it cross-country and visit our old neighborhood in California.
ID-821	J	J	The day before he left was my dad's birthday.
ID-822	J	J	Chris made a speech...  38.
ID-823	J	J	51   INT.
ID-824	J	J	MCCANDLESS HOME, ANNANDALE (PAST)                      51  Chris stands beside the family piano, speaking to a party of his parent's friends, Walt and Billie among them.
ID-825	J	J	Beside him, a large gift-wrapped present.
ID-826	J	J	Carine sits at the foot of the stairs at the back of the room watching her brother with a hint of concern.
ID-827	J	J	CHRIS (a little drunk, a little emotional) Dad, you and I have had our differences over the years...but on your birthday I want to tell you how grateful I am for all the things you've given me.
ID-828	J	J	And that you did it starting from nothing to working your way through college and busting your ass to support us kids.
ID-829	J	J	So, in return, I've been busting my ass a bit...at Domino's Pizza -  Chris moves to the gift.
ID-830	J	J	CHRIS (CONT'D) and I've gotten you this token, this damned expensive token, as a token of that appreciation.
ID-831	J	J	Chris holds the large gift toward Walt.
ID-832	J	J	Walt moves through his friends to Chris and strips the paper, exposing a beautiful Questar Telescope.
ID-833	J	J	WALT (patting his son the back) Would you look at that.
ID-834	J	J	Walt holds the telescope up for all to see.
ID-835	J	J	And the party responds with applause.
ID-836	J	J	Chris walks through the cheering family friends to take his place beside Carine at the bottom of the steps.
ID-837	J	J	CARINE Jesus, you must've had a lot to drink.
ID-838	J	J	CHRIS Too much and not enough.
ID-839	J	J	I used to believe all that stuff.
ID-840	J	J	That whole story.
ID-841	J	J	I thought maybe if I said it again, I'd believe it.
ID-842	J	J	But I don't.
ID-843	J	J	39.
ID-844	J	J	Tears have come to Chris' eyes.
ID-845	J	J	He puts his head in his hands.
ID-846	J	J	Carine puts an arm around him.
ID-847	J	J	BACK TO:   52   EXT ANNANDALE STREET - DUSK                               52  PRESENT:   Walt expressionless, walking into camera.
ID-848	J	J	CARINE (V.O.)
ID-849	J	J	The day after the party, Chris left on his trip and ended up staying away most of the summer.
ID-850	J	J	It was nearly three months before he walked back into our house in Annandale.
ID-851	J	J	He had a scruffy beard, his hair was long and tangled, and he was rail thin.
ID-852	J	J	As soon as I heard he was home, I ran into his room to talk to him.
ID-853	J	J	In California, he'd looked up some old family friends who still lived there.
ID-854	J	J	He'd found out that long after he had been born, our dad had continued a relationship with his first wife Marcia in secret.
ID-855	J	J	53   EXT CUT BANK, MONTANA - SUNSET                            53  BRIEF CUTAWAY to Chris hitching on the Montana highway.
ID-856	J	J	CARINE And that one lie had led to another.
ID-857	J	J	That two years after Chris was born, dad had had another son with Marcia.
ID-858	J	J	Worse yet was that it was Marcia to whom he was still legally married at the time.
ID-859	J	J	And it was Chris and I who were the bastard children.
ID-860	J	J	BACK TO:   54   EXT ANNANDALE STREET - DUSK                               54  Walt.
ID-861	J	J	CARINE Dad's arrogance made him conveniently oblivious to the pain he caused.
ID-862	J	J	And mom, in the shame and embarrassment of a young mistress, became his accomplice.
ID-863	J	J	(MORE)  39aA.
ID-864	J	J	CARINE (CONT'D) She and my dad had decided to bend the truth about this other child saying that dad wasn't the father and they maintained that their fraudulent marriage was real.
ID-865	J	J	(MORE)  39A.
ID-866	J	J	CARINE (CONT'D) Chris was quiet when he told me this.
ID-867	J	J	He said it made his "entire childhood seem like a fiction"
ID-910	J	J	A little thunder kicking in the distant sky.
ID-911	J	J	41A.
ID-912	J	J	56A   INT.
ID-913	J	J	DOUBLE-WIDE - NIGHT                                  56A  As Wayne and Chris enter, they tip-toe over empty booze bottles and passed out work crew
ID-914	J	J	They make their way to a small table in the kitchenette.
ID-915	J	J	Remains of the evening's dinner are on the stove.
ID-916	J	J	Wayne turns on the stovetop coils to heat it up.
ID-917	J	J	WAYNE So where is it you're headed?
ID-918	J	J	CHRIS I was thinking about doubling back through the Canadian side of Glacier Park.
ID-919	J	J	WAYNE Yeah, I used to have a girlfriend who'd go there, camp on the Black Feet Res.
ID-920	J	J	She was into all that American Indian stuff.
ID-921	J	J	(MORE)  42.
ID-922	J	J	WAYNE (CONT'D) I can bring you to the border at Sweet Grass once you've had some food.
ID-923	J	J	CHRIS Well, that'd be great.
ID-924	J	J	What do you do out here?
ID-925	J	J	WAYNE Well, I do a lot of things.
ID-926	J	J	Computer programming.
ID-927	J	J	Video game repair.
ID-928	J	J	I'm a licensed pilot, own a grain elevator in Carthage and another one a few miles out of town.
ID-929	J	J	But in the summertime I run a combine crew, follow the harvest from Texas way the hell north to the Canadian border.
ID-930	J	J	We just got done cutting barley for Coors and Anheuser Busch.
ID-931	J	J	But then I got this little black box deal on the side (You know what I mean?)
ID-932	J	J	CHRIS You mean those free satellite TV deals?
ID-933	J	J	WAYNE (as though he hadn't brought it up) You said it, not me.
ID-934	J	J	Chris is dazzled by this renaissance man of the plains.
ID-935	J	J	Wayne stands to dish out a couple of plates of heated food.
ID-936	J	J	As Chris starts digging in, a major gust of wind rocks the trailer.
ID-937	J	J	WAYNE (CONT'D) (smiling, responding to wind) OOOOOOH.
ID-938	J	J	Chris doesn't respond, digs into the food.
ID-939	J	J	Points to the unconscious tribe splayed out.
ID-940	J	J	SIX GERMANIC-LOOKING UNCONSCIOUS BODIES.
ID-941	J	J	CHRIS Who are these guys?
ID-942	J	J	Wayne gets a little giggle.
ID-943	J	J	WAYNE Those are my Hudderites.
ID-944	J	J	Agriculture's a pretty transient business.
ID-945	J	J	These guys come off the Hudderite colony looking for work.
ID-946	J	J	I always got work for people.
ID-947	J	J	Then that guy - (MORE)  42A.
ID-948	J	J	WAYNE (CONT'D) (pointing at guy making most of his snore) That's Kevin.
ID-949	J	J	He's with me most of the time.
ID-950	J	J	He's not a Hudderite.
ID-951	J	J	He's from Madison.
ID-952	J	J	CHRIS Madison.
ID-953	J	J	Okay.
ID-954	J	J	Just then, the rain kicks in full gear outside, pounding the trailer shell.
ID-955	J	J	A couple hits of lightning follow.
ID-956	J	J	WAYNE Listen, you don't want to go out there on the road tonight.
ID-957	J	J	Why don't you just roll your sleeping bag out and play like a Hudderite until morning.
ID-958	J	J	Chris looks about.
ID-959	J	J	There's not much room but it beats the pelting outside.
ID-960	J	J	CHRIS Thanks Wayne.
ID-961	J	J	I will.
ID-962	J	J	TIME CUT:  Chris, with a grin on his face, lays in his sleeping bag between a Hudderite and the sleeping KEVIN.
ID-963	J	J	Wayne comes from the back bedroom, tip-toes through the sleeping bodies to hand Chris a pillow.
ID-964	J	J	WAYNE Get a good sleep.
ID-965	J	J	See you in the morning.
ID-966	J	J	Chris waves a thanks, puts the pillow beneath his head and closes his eyes.
ID-967	J	J	57   OMITTED                                                    57   58   OMITTED                                                    58   59   EXT.
ID-968	J	J	SUNBURST - DAY                                        59  We are TIGHT on Chris' hand atop the shifter of one of Wayne's lumbering harvesters.
ID-969	J	J	43.
ID-970	J	J	WAYNE (O.S) Okay.
ID-971	J	J	Now take hold of the joystick, get the feel of header, idle it down with the toggle switch...  As Chris makes the attempt, we immediately hear the grinding of gears, the instrument alarms in chaos.
ID-972	J	J	WIDE SHOT: Chris and Wayne sit atop a combine.
ID-973	J	J	In the background we see Wayne's trailer and two other combines piloted by Wayne's crew members on the ocean of ripe blond grain.
ID-974	J	J	Chris tries his hand at the shifter once more.
ID-975	J	J	This time the thing starts to move.
ID-976	J	J	WAYNE (CONT'D) That's it.
ID-977	J	J	That's it.
ID-978	J	J	Now take it on out and make yourself some money.
ID-979	J	J	Wayne jumps off the combine and Chris begins to cut his pattern, intermittently struggling with the shifter.
ID-980	J	J	Wayne laughs his ass off.
ID-981	J	J	60   EXT SUNBURST - DAY                                           60  SERIES OF SHOTS indicating a SERIES OF DAYS passing as Chris gets a hang of the machines a little more at a time.
ID-982	J	J	CUT TO:  61   INT.
ID-983	J	J	DOUBLE-WIDE, SUNBURST - NIGHT                           61 Six men including Wayne and Chris, two among them - Hudderites, crowd in to the small dinner area of the trailer.
ID-984	J	J	Talking politics and bullshit, and eating a welcome meal.
ID-985	J	J	WAYNE I'm gonna break out some whiskey.
ID-986	J	J	Alex, you want anything other than that beer?
ID-987	J	J	CHRIS I'd take a White Russian if you've got it.
ID-988	J	J	The group of men laugh at the youngster's order of a fancy drink.
ID-989	J	J	44.
ID-990	J	J	MAN #1 What are you Alex, a Commie?
ID-991	J	J	CHRIS No, I just like White Russians.
ID-992	J	J	WAYNE I haven't got anything like that here.
ID-993	J	J	But I tell ya what.
ID-994	J	J	And I know I speak for everybody.
ID-995	J	J	You wanna come work with us in Carthage, we'll hook you up on the grain elevator and get you a White Russian down at the Cabaret.
ID-996	J	J	CHRIS Really?
ID-997	J	J	WAYNE Dawn tomorrow, engines roaring.
ID-998	J	J	(to the others like a mock blues singer) "Pot o Gold.
ID-999	J	J	Oh that pot o gold."
ID-1000	J	J	They all join in to the chant/song:  ALL "Pot o Gold.
ID-1001	J	J	Gotta get that pot o gold!"
ID-1002	J	J	CHRIS (raising his beer) To Carthage.
ID-1003	J	J	WAYNE AND HIS MEN (toasting) To Carthage.
ID-1004	J	J	CUT TO:   62    OMITTED                                                    62   62A   EXT.
ID-1005	J	J	HIGHWAY BETWEEN SUNBURST AND CARTHAGE                62A  MAGIC HOUR.
ID-1006	J	J	TELEPHOTO LENS.
ID-1007	J	J	The harvesting convoy rolls toward us like a herd of mammoths.
ID-1008	J	J	44A-45.
ID-1009	J	J	63    EXT.
ID-1010	J	J	CARTHAGE - NIGHT (LATE SEPTEMBER 1990)                63  A series of silent, quaint establishing tableaus.
