ID;Pred;details
ID-680 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-681 ;positive;{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.743}
ID-682 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-683 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-684 ;positive;{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}
ID-685 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-686 ;positive;{'neg': 0.056, 'neu': 0.757, 'pos': 0.187, 'compound': 0.765}
ID-687 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-688 ;negative;{'neg': 0.486, 'neu': 0.514, 'pos': 0.0, 'compound': -0.4278}
ID-689 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-690 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-691 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-692 ;positive;{'neg': 0.0, 'neu': 0.145, 'pos': 0.855, 'compound': 0.7096}
ID-693 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-694 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-695 ;positive;{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.6369}
ID-696 ;negative;{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}
ID-697 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-698 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-699 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-700 ;positive;{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.25}
ID-701 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-702 ;positive;{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}
ID-703 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-704 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-705 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-706 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-707 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-708 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-709 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-710 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-711 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-712 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-713 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-714 ;positive;{'neg': 0.179, 'neu': 0.597, 'pos': 0.223, 'compound': 0.1513}
ID-715 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-716 ;positive;{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.34}
ID-717 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-718 ;positive;{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}
ID-719 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-720 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-721 ;negative;{'neg': 0.486, 'neu': 0.514, 'pos': 0.0, 'compound': -0.4278}
ID-722 ;positive;{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}
ID-723 ;negative;{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}
ID-724 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-725 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-726 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-727 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-728 ;positive;{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}
ID-729 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-730 ;positive;{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}
ID-731 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-732 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-733 ;positive;{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}
ID-734 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-523;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-525;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-526;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-527;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-528;positive;{'neg': 0.07, 'neu': 0.812, 'pos': 0.118, 'compound': 0.3182}
ID-529;negative;{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.4404}
ID-530;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-531;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-532;positive;{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.4767}
ID-533 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-534 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-535 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-536 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-537 ;positive;{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}
ID-538 ;positive;{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}
ID-539 ;negative;{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.6486}
ID-540 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-541 ;positive;{'neg': 0.081, 'neu': 0.795, 'pos': 0.123, 'compound': 0.296}
ID-542 ;positive;{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.0382}
ID-543 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-544 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-545 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-546 ;positive;{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.0516}
ID-547 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-548 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-549 ;negative;{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}
ID-550 ;negative;{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4767}
ID-551 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-552 ;positive;{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}
ID-553 ;positive;{'neg': 0.291, 'neu': 0.182, 'pos': 0.527, 'compound': 0.3182}
ID-554 ;negative;{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.079}
ID-555 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-556 ;positive;{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}
ID-557 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-558 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-559 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-561 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-562 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-563 ;positive;{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.296}
ID-564 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-565 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-566 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-567 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-568 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-569 ;negative;{'neg': 0.251, 'neu': 0.749, 'pos': 0.0, 'compound': -0.3291}
ID-570 ;negative;{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}
ID-571 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-572 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-573 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-574 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-575 ;positive;{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.34}
ID-576 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-577 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-578 ;negative;{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.5106}
ID-579 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-580 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-581 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-582 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-583 ;positive;{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.5777}
ID-584 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-585 ;positive;{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}
ID-586 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-587 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-588 ;negative;{'neg': 0.486, 'neu': 0.514, 'pos': 0.0, 'compound': -0.4278}
ID-589 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-590 ;negative;{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.2263}
ID-591 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-592 ;positive;{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}
ID-593 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-594 ;positive;{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}
ID-595 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-596 ;positive;{'neg': 0.0, 'neu': 0.414, 'pos': 0.586, 'compound': 0.7947}
ID-597 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-598 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-599 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-600 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-601 ;positive;{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}
ID-602 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-603 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-604 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-605 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-606 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-607 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-608 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-609 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-610 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-611 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-612 ;positive;{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}
ID-613 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-614 ;negative;{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.1027}
ID-615 ;negative;{'neg': 0.28, 'neu': 0.587, 'pos': 0.134, 'compound': -0.2482}
ID-616 ;positive;{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.2382}
ID-617 ;positive;{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0772}
ID-618 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-619 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-620 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-621 ;positive;{'neg': 0.0, 'neu': 0.319, 'pos': 0.681, 'compound': 0.7506}
ID-622 ;positive;{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}
ID-623 ;positive;{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}
ID-624 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-625 ;positive;{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7579}
ID-626 ;negative;{'neg': 0.396, 'neu': 0.33, 'pos': 0.275, 'compound': -0.2732}
ID-627 ;positive;{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}
ID-628 ;positive;{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.5574}
ID-629 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-630 ;negative;{'neg': 0.486, 'neu': 0.514, 'pos': 0.0, 'compound': -0.4278}
ID-631 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-632 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-633 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-634 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-635 ;negative;{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.34}
ID-636 ;positive;{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.3818}
ID-637 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-638 ;positive;{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}
ID-639 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-640 ;negative;{'neg': 0.486, 'neu': 0.514, 'pos': 0.0, 'compound': -0.4278}
ID-641 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-642 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-643 ;negative;{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.3412}
ID-644 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-645 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-646 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-647 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-648 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-649 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-650 ;positive;{'neg': 0.118, 'neu': 0.706, 'pos': 0.176, 'compound': 0.25}
ID-651 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-652 ;positive;{'neg': 0.221, 'neu': 0.477, 'pos': 0.302, 'compound': 0.0457}
ID-653 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-654 ;positive;{'neg': 0.113, 'neu': 0.559, 'pos': 0.329, 'compound': 0.5402}
ID-735 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-736 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-737 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-738 ;positive;{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.296}
ID-739 ;positive;{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5187}
ID-740 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-741 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-742 ;negative;{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.4588}
ID-743 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-744 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-745 ;positive;{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.3612}
ID-746 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-747 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-748 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-749 ;positive;{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}
ID-750 ;positive;{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4939}
ID-751 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-752 ;positive;{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}
ID-753 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-754 ;positive;{'neg': 0.08, 'neu': 0.803, 'pos': 0.117, 'compound': 0.162}
ID-755 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-756 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-757 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-758 ;positive;{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5574}
ID-759 ;positive;{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}
ID-760 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-761 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-762 ;positive;{'neg': 0.193, 'neu': 0.568, 'pos': 0.239, 'compound': 0.1027}
ID-763 ;positive;{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}
ID-764 ;positive;{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}
ID-560 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-868;negative;{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}
ID-869;positive;{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}
ID-870;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-871;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-872;negative;{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.3919}
ID-873;negative;{'neg': 0.289, 'neu': 0.711, 'pos': 0.0, 'compound': -0.6908}
ID-874;negative;{'neg': 0.209, 'neu': 0.731, 'pos': 0.06, 'compound': -0.5927}
ID-875;negative;{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.1531}
ID-876;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-877;negative;{'neg': 0.439, 'neu': 0.561, 'pos': 0.0, 'compound': -0.91}
ID-878;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-879;positive;{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.5859}
ID-880;negative;{'neg': 0.597, 'neu': 0.403, 'pos': 0.0, 'compound': -0.8126}
ID-881;negative;{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.5267}
ID-882;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-883;negative;{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.4278}
ID-884;positive;{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}
ID-885;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-886;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-887;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-888;negative;{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.1779}
ID-889;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-890;positive;{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}
ID-891;positive;{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.5574}
ID-892;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-893;negative;{'neg': 0.249, 'neu': 0.751, 'pos': 0.0, 'compound': -0.5106}
ID-894;negative;{'neg': 0.337, 'neu': 0.663, 'pos': 0.0, 'compound': -0.47}
ID-895;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-896;positive;{'neg': 0.127, 'neu': 0.623, 'pos': 0.25, 'compound': 0.2924}
ID-897;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-898;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-899;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-900;negative;{'neg': 0.214, 'neu': 0.583, 'pos': 0.204, 'compound': -0.0258}
ID-901;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-902;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-903;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-904;negative;{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.4278}
ID-905;negative;{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.296}
ID-906;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-907;positive;{'neg': 0.133, 'neu': 0.727, 'pos': 0.139, 'compound': 0.0258}
ID-908;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-909;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-765 ;positive;{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}
ID-766 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-767 ;negative;{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}
ID-768 ;positive;{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}
ID-769 ;positive;{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.7579}
ID-770 ;positive;{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}
ID-771 ;positive;{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.3412}
ID-772 ;negative;{'neg': 0.486, 'neu': 0.514, 'pos': 0.0, 'compound': -0.4278}
ID-773 ;negative;{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.5423}
ID-774 ;positive;{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.6369}
ID-775 ;positive;{'neg': 0.058, 'neu': 0.68, 'pos': 0.262, 'compound': 0.6369}
ID-776 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-777 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
