ID	Gold	Pred	Text
ID-744 	fear	noEmo	They're scattered over about a square mile or so.
ID-745 	joy	trust	JAN When the weather turns cold across the rest of the country, people show up there by the thousands: snow birds... RAINEY Drifters...  JAN Sundry vagabonds...  RAINEY / JAN Like ourselves.
ID-746 	joy	mixedEmo	JAN Livin' on the cheap under the sun.
ID-747 	joy	noEmo	CHRIS You sell your handcrafts there?
ID-748 	joy	noEmo	35.
ID-749 	joy	noEmo	JAN Oh yeah.
ID-750 	joy	noEmo	And a lot of second-hand goods.
ID-751 	joy	noEmo	There's a swap meet.
ID-752 	joy	noEmo	The people are cool.
ID-753 	joy	noEmo	There's even some kids running around sometimes.
ID-754 	joy	fear	Most everyone there, if they're not avoiding the cold, are at least dodging the IRS.
ID-755 	joy	noEmo	RAINEY Or the FBI.
ID-756 	joy	noEmo	CIA!
ID-757 	joy	noEmo	DDT!!!
ID-758 	joy	mixedEmo	The three of them laugh.
ID-759 	joy	mixedEmo	JAN It's good.
ID-760 	joy	noEmo	You should check it out.
ID-761 	joy	noEmo	If you come, I'll make a proper hat for you.
ID-762 	joy	mixedEmo	(standing, shaking out her blanket) Well, Alex.
ID-763 	joy	mixedEmo	I'm gonna clean up and the old man and I are gonna get some rest.
ID-764 	joy	mixedEmo	(indicating the sleeping bag) Looks like you got yourself a good bag there.
ID-560 	fear	noEmo	Hi Jan.
ID-868	disgust	noEmo	If something bothered Chris, he'd usually keep it to himself.
ID-869	disgust	mixedEmo	And he made me promise to do the same.
ID-870	disgust	noEmo	(MORE)  40.
ID-871	disgust	noEmo	CARINE (CONT'D) He never did tell mom and dad that he knew.
ID-872	disgust	trust	But Chris measured himself and those around him by an impossibly rigorous moral code.
ID-873	disgust	trust	He loathed what he considered mom and dad's hypocrisy and resented what they considered guidance.
ID-874	disgust	mixedEmo	Chris submitted to dad's authority through college but I knew he raged inwardly the whole time.
ID-875	disgust	mixedEmo	It was inevitable that Chris would rebel.
ID-876	disgust	noEmo	And when he did, he did it with characteristic immoderation.
ID-877	disgust	sadness	Walt suddenly collapses to his knees weeping, heartbroken and ashamed on a quiet Annandale street in the shadowless light of dusk.
ID-878	disgust	noEmo	CARINE (V.O.)
ID-879	disgust	trust	(CONT'D) My father is a brilliant man.
ID-880	disgust	mixedEmo	But he had made some terrible mistakes.
ID-881	disgust	mixedEmo	And to some extent, it seemed Chris was making him pay an awful price.
ID-882	disgust	noEmo	The image of Walt DISSOLVES INTO...  BACK TO:   55   EXT.
ID-883	disgust	trust	CUT BANK, MONTANA (SEPTEMBER 10, 1990)                 55   A pick-up truck pulls over for Chris.
ID-884	disgust	anticipation	As Chris jumps in, we see on the passenger side door, the name WAYNE WESTERBERG boldly painted across it.
ID-885	disgust	sadness	Chris hops in beside a hyper kinetic man with thick shoulders and a black goatee.
ID-886	disgust	trust	WAYNE (rolling a cigarette without moving forward with the truck, his knees rattling up and down) How're you doing?
ID-887	disgust	noEmo	Wayne Westerberg.
ID-888	disgust	fear	CHRIS (shaking hands) Hi Wayne.
ID-889	disgust	noEmo	Alex McCandless.
ID-890	disgust	anticipation	WAYNE Seems like every time I come on this road, there's somebody hitching out here who looks as skinny and unfed as you.
ID-891	disgust	mixedEmo	Chris nods with a laugh.
ID-892	disgust	noEmo	Wayne continuing...  41.
ID-893	disgust	noEmo	WAYNE (CONT'D) Look, I gotta stop in Ethridge to drop something off (know what I mean?)
ID-894	disgust	noEmo	"""Chris is not sure about the """"drop something off"""" part."""
ID-895	disgust	anger	WAYNE (CONT'D) How `bout you and I grab something to eat down there?
ID-896	disgust	noEmo	CHRIS Oh, I wouldn't want to burden you.
ID-897	disgust	anticipation	WAYNE How long has it been since you've had anything to eat?
ID-898	disgust	noEmo	CHRIS Couple of days.
ID-899	disgust	mixedEmo	I kinda ran out of money.
ID-900	disgust	noEmo	WAYNE Well, there's no choice about it.
ID-901	disgust	noEmo	I'm gonna get you some dinner.
ID-902	disgust	trust	Wayne lights his cigarette, puts the truck in gear and they head down the road.
ID-903	disgust	mixedEmo	As the sun dips behind the horizon we TILT UP off the departing truck to the sky.
ID-904	disgust	mixedEmo	Ominously mounting clouds stunningly reflect the red rays of the hidden sun:  CUT TO:  56   EXT.
ID-905	disgust	mixedEmo	SUNBURST - NIGHT                                       56 Wayne's truck cuts through a track in a wheat field moving toward a compound of three trailers, one a double- wide, the other two on wheels, smaller.
ID-906	disgust	noEmo	Beside them, a Wyeth-esque farmhouse.
ID-907	disgust	noEmo	He eases the engine and comes to a stop in front of the double-wide.
ID-908	disgust	trust	As he and Chris dismount the truck, Wayne gives him a hushing finger across the lips.
ID-909	disgust	noEmo	They tip-toe up to the door, where Wayne shuffles a bunch of keys.
ID-765 	joy	mixedEmo	CHRIS Yeah...my mother made it from a kit.
ID-766 	joy	mixedEmo	Jan sees an almost imperceptible mother pang in Chris, but he pushes it away quickly.
ID-767 	joy	fear	CHRIS (CONT'D) I'm gonna sleep out here by the fire.
ID-768 	joy	noEmo	I want to read a little bit.
ID-769 	joy	noEmo	Jan moves to Chris, hugs him, kisses him on the cheek.
ID-770 	joy	mixedEmo	JAN You're wonderful.
ID-771 	joy	mixedEmo	Don't make me worry about you.
ID-772 	joy	noEmo	TIME CUT:   46   EXT.
ID-773 	joy	fear	CAMPSITE, ORICK BEACH - LATER                          46  The fire is burning low.
ID-774 	joy	mixedEmo	"""Chris reads from Thoreau's WALDEN from the chapter on """"Higher Laws"""" as we move slowly in toward him, we begin to HEAR quiet sounds of what may be love-making coming from Rainey and Jan's tent."""
ID-775 	joy	mixedEmo	A gentle smile comes over Chris' face and in its irony, he looks to the page before him.
ID-776 	joy	noEmo	36.
ID-777 	joy	noEmo	Chris' sliding fingertip underlines the following passage: Chastity is the flowering of a man
ID-778 	joy	noEmo	CUT TO:   47   EXT.
ID-779 	joy	noEmo	CAMPSITE, ORICK BEACH - MORNING                       47  Gulls pierce into the grey morning ocean, snapping from schools of fish.
ID-780 	joy	mixedEmo	And the subtle crackling of a campfire's death.
ID-781 	joy	joy	There on the beach, Jan and Rainey's van, their tent, and the fireless coals of last night.
ID-782 	joy	noEmo	But no sign of Chris, his bag or his tent.
ID-783 	joy	noEmo	Jan appears from her tent, rubbing her eyes.
ID-784 	joy	noEmo	She wears a sarong which she re-secures at the breast, then notices that Chris has left.
ID-785 	joy	anger	But where his tent had been, the words:  THANK YOU JAN AND RAINEY  are spelled out in the sand with bits of driftwood.
ID-786 	joy	mixedEmo	CU: Jan - We see her sadness.
ID-787 	joy	trust	Rainey appears at her shoulder.
ID-788 	joy	noEmo	He understands what is inside his woman.
ID-789 	joy	noEmo	JAN He reminded me...  RAINEY I know.
ID-790 	joy	noEmo	Go to WIDE SHOT: Jan and Rainey remaining as they were.
ID-791 	joy	noEmo	FOREGROUND: Seagulls GLIDE THROUGH FRAME.
ID-792 	joy	noEmo	CHAPTER 2:    ADOLESCENCE DISSOLVE TO:   48   EXT.
ID-793 	joy	noEmo	CASCADE RANGE - DAY                                   48  MUSIC OVER: Joe Henry's King's Highway  A SERIES OF SHOTS:  1.
ID-794 	joy	noEmo	Chris hitchhiking through the Sage Brush Uplands  2.
ID-795 	joy	noEmo	Chris squatting over a water bucket, shaving.
ID-796 	joy	noEmo	37.
ID-797 	joy	noEmo	3.
ID-798 	joy	mixedEmo	Camping in the lava beds of the Columbia River Basin.
ID-799 	joy	noEmo	4.
ID-800 	joy	noEmo	Walking across the Idaho Panhandle.
ID-801 	joy	noEmo	5.
ID-802 	joy	noEmo	Cooking the last of his rice on the Montana border.
ID-803 	joy	noEmo	6.
ID-804 	joy	anticipation	Hitchhiking in the Montana sunset.
ID-805 	joy	noEmo	49   EXT.
ID-806 	joy	mixedEmo	CUT BANK, MONTANA - SUNSET (SEPTEMBER 10 1990)        49  We see Chris hitching down a lonely two-lane road surrounded by fields and distant mountains.
ID-807 	joy	noEmo	CARINE (V.O.)
ID-808 	joy	fear	In early September, mom and dad got a call from the Annandale police notifying them that Chris' abandoned car had been identified by the Arizona Highway Patrol after a group of rare flower hunters stumbled upon it in the desert.
ID-809 	joy	anticipation	There were no signs that Chris had intended to return to it.
ID-810 	joy	mixedEmo	But there wasn't any evidence of struggle.
ID-811 	joy	mixedEmo	The police said they thought Chris had chosen to leave it behind and not that it had been taken from him.
ID-812 	joy	mixedEmo	Nonetheless, the initial comfort that gave mom and dad, quickly turned to their realization that Chris was actually trying not to be found.
ID-813 	joy	noEmo	50   EXT.
ID-814 	joy	noEmo	ANNANDALE STREET - DUSK                               50  We see Walt.
ID-815 	joy	noEmo	He walks out the door of his house into the street.
ID-816 	joy	noEmo	He keeps walking.
ID-817 	joy	noEmo	And we go with him in his silent but internal Armageddon.
ID-818 	joy	mixedEmo	"""We PULL him in CU throughout all that follows...(Refer to SCENE 171: """"Dad calls it `suspended animation.'"""""""
ID-819 	joy	trust	This may affect our visual approach)  CARINE The year Chris graduated high school he bought the Datsun, used.
ID-820 	joy	mixedEmo	He wanted to drive it cross-country and visit our old neighborhood in California.
ID-821 	joy	mixedEmo	The day before he left was my dad's birthday.
ID-822 	joy	noEmo	Chris made a speech...  38.
ID-823 	joy	noEmo	51   INT.
ID-824 	joy	noEmo	MCCANDLESS HOME, ANNANDALE (PAST)                      51  Chris stands beside the family piano, speaking to a party of his parent's friends, Walt and Billie among them.
ID-825 	joy	mixedEmo	Beside him, a large gift-wrapped present.
ID-826 	joy	trust	Carine sits at the foot of the stairs at the back of the room watching her brother with a hint of concern.
ID-827 	joy	mixedEmo	CHRIS (a little drunk, a little emotional) Dad, you and I have had our differences over the years...but on your birthday I want to tell you how grateful I am for all the things you've given me.
ID-828 	joy	noEmo	And that you did it starting from nothing to working your way through college and busting your ass to support us kids.
ID-829 	joy	mixedEmo	So, in return, I've been busting my ass a bit...at Domino's Pizza -  Chris moves to the gift.
ID-830 	joy	mixedEmo	CHRIS (CONT'D) and I've gotten you this token, this damned expensive token, as a token of that appreciation.
ID-831 	joy	mixedEmo	Chris holds the large gift toward Walt.
ID-832 	joy	joy	Walt moves through his friends to Chris and strips the paper, exposing a beautiful Questar Telescope.
ID-833 	joy	noEmo	WALT (patting his son the back) Would you look at that.
ID-834 	joy	noEmo	Walt holds the telescope up for all to see.
ID-835 	joy	mixedEmo	And the party responds with applause.
ID-836 	joy	mixedEmo	Chris walks through the cheering family friends to take his place beside Carine at the bottom of the steps.
ID-837 	joy	noEmo	CARINE Jesus, you must've had a lot to drink.
ID-838 	joy	noEmo	CHRIS Too much and not enough.
ID-839 	joy	noEmo	I used to believe all that stuff.
ID-840 	joy	noEmo	That whole story.
ID-841 	joy	anticipation	I thought maybe if I said it again, I'd believe it.
ID-842 	joy	noEmo	But I don't.
ID-843 	joy	noEmo	39.
ID-844 	joy	noEmo	Tears have come to Chris' eyes.
ID-845 	joy	noEmo	He puts his head in his hands.
ID-846 	joy	noEmo	Carine puts an arm around him.
ID-847 	joy	noEmo	BACK TO:   52   EXT ANNANDALE STREET - DUSK                               52  PRESENT:   Walt expressionless, walking into camera.
ID-848 	joy	noEmo	CARINE (V.O.)
ID-849 	joy	surprise	The day after the party, Chris left on his trip and ended up staying away most of the summer.
ID-850 	joy	noEmo	It was nearly three months before he walked back into our house in Annandale.
ID-851 	joy	anticipation	He had a scruffy beard, his hair was long and tangled, and he was rail thin.
ID-852 	joy	noEmo	As soon as I heard he was home, I ran into his room to talk to him.
ID-853 	joy	noEmo	In California, he'd looked up some old family friends who still lived there.
ID-854 	joy	trust	He'd found out that long after he had been born, our dad had continued a relationship with his first wife Marcia in secret.
ID-855 	joy	noEmo	53   EXT CUT BANK, MONTANA - SUNSET                            53  BRIEF CUTAWAY to Chris hitching on the Montana highway.
ID-856 	joy	mixedEmo	CARINE And that one lie had led to another.
ID-857 	joy	noEmo	That two years after Chris was born, dad had had another son with Marcia.
ID-858 	joy	anticipation	Worse yet was that it was Marcia to whom he was still legally married at the time.
ID-859 	joy	mixedEmo	And it was Chris and I who were the bastard children.
ID-860 	joy	noEmo	BACK TO:   54   EXT ANNANDALE STREET - DUSK                               54  Walt.
ID-861 	joy	mixedEmo	CARINE Dad's arrogance made him conveniently oblivious to the pain he caused.
ID-862 	joy	mixedEmo	And mom, in the shame and embarrassment of a young mistress, became his accomplice.
ID-863 	joy	noEmo	(MORE)  39aA.
ID-864 	joy	trust	CARINE (CONT'D) She and my dad had decided to bend the truth about this other child saying that dad wasn't the father and they maintained that their fraudulent marriage was real.
ID-865 	joy	noEmo	(MORE)  39A.
ID-866 	joy	sadness	CARINE (CONT'D) Chris was quiet when he told me this.
ID-867 	joy	joy	"""He said it made his """"entire childhood seem like a fiction"""""""
ID-910 	joy	anger	A little thunder kicking in the distant sky.
ID-911 	joy	noEmo	41A.
ID-912 	joy	noEmo	56A   INT.
ID-913 	joy	trust	DOUBLE-WIDE - NIGHT                                  56A  As Wayne and Chris enter, they tip-toe over empty booze bottles and passed out work crew
ID-914 	joy	noEmo	They make their way to a small table in the kitchenette.
ID-915 	joy	noEmo	Remains of the evening's dinner are on the stove.
ID-916 	joy	noEmo	Wayne turns on the stovetop coils to heat it up.
ID-917 	joy	noEmo	WAYNE So where is it you're headed?
ID-918 	joy	noEmo	CHRIS I was thinking about doubling back through the Canadian side of Glacier Park.
ID-919 	joy	noEmo	WAYNE Yeah, I used to have a girlfriend who'd go there, camp on the Black Feet Res.
ID-920 	joy	noEmo	She was into all that American Indian stuff.
ID-921 	joy	noEmo	(MORE)  42.
ID-922 	joy	mixedEmo	WAYNE (CONT'D) I can bring you to the border at Sweet Grass once you've had some food.
ID-923 	joy	noEmo	CHRIS Well, that'd be great.
ID-924 	joy	noEmo	What do you do out here?
ID-925 	joy	noEmo	WAYNE Well, I do a lot of things.
ID-926 	joy	noEmo	Computer programming.
ID-927 	joy	noEmo	Video game repair.
ID-928 	joy	trust	I'm a licensed pilot, own a grain elevator in Carthage and another one a few miles out of town.
ID-929 	joy	mixedEmo	But in the summertime I run a combine crew, follow the harvest from Texas way the hell north to the Canadian border.
ID-930 	joy	mixedEmo	We just got done cutting barley for Coors and Anheuser Busch.
ID-931 	joy	mixedEmo	But then I got this little black box deal on the side (You know what I mean?)
ID-932 	joy	noEmo	CHRIS You mean those free satellite TV deals?
ID-933 	joy	noEmo	WAYNE (as though he hadn't brought it up) You said it, not me.
ID-934 	joy	noEmo	Chris is dazzled by this renaissance man of the plains.
ID-935 	joy	mixedEmo	Wayne stands to dish out a couple of plates of heated food.
ID-936 	joy	noEmo	As Chris starts digging in, a major gust of wind rocks the trailer.
ID-937 	joy	joy	WAYNE (CONT'D) (smiling, responding to wind) OOOOOOH.
ID-938 	joy	mixedEmo	Chris doesn't respond, digs into the food.
ID-939 	joy	trust	Points to the unconscious tribe splayed out.
ID-940 	joy	noEmo	SIX GERMANIC-LOOKING UNCONSCIOUS BODIES.
ID-941 	joy	noEmo	CHRIS Who are these guys?
ID-942 	joy	joy	Wayne gets a little giggle.
ID-943 	joy	noEmo	WAYNE Those are my Hudderites.
ID-944 	joy	mixedEmo	Agriculture's a pretty transient business.
ID-945 	joy	noEmo	These guys come off the Hudderite colony looking for work.
ID-946 	joy	noEmo	I always got work for people.
ID-947 	joy	noEmo	Then that guy - (MORE)  42A.
ID-948 	joy	noEmo	WAYNE (CONT'D) (pointing at guy making most of his snore) That's Kevin.
ID-949 	joy	anticipation	He's with me most of the time.
ID-950 	joy	noEmo	He's not a Hudderite.
ID-951 	joy	noEmo	He's from Madison.
ID-952 	joy	noEmo	CHRIS Madison.
ID-953 	joy	noEmo	Okay.
ID-954 	joy	mixedEmo	Just then, the rain kicks in full gear outside, pounding the trailer shell.
ID-955 	joy	mixedEmo	A couple hits of lightning follow.
ID-956 	joy	noEmo	WAYNE Listen, you don't want to go out there on the road tonight.
ID-957 	joy	noEmo	Why don't you just roll your sleeping bag out and play like a Hudderite until morning.
ID-958 	joy	noEmo	Chris looks about.
ID-959 	joy	noEmo	There's not much room but it beats the pelting outside.
ID-960 	joy	noEmo	CHRIS Thanks Wayne.
ID-961 	joy	noEmo	I will.
ID-962 	joy	mixedEmo	TIME CUT:  Chris, with a grin on his face, lays in his sleeping bag between a Hudderite and the sleeping KEVIN.
ID-963 	joy	noEmo	Wayne comes from the back bedroom, tip-toes through the sleeping bodies to hand Chris a pillow.
ID-964 	joy	mixedEmo	WAYNE Get a good sleep.
ID-965 	joy	noEmo	See you in the morning.
ID-966 	joy	noEmo	Chris waves a thanks, puts the pillow beneath his head and closes his eyes.
ID-967 	joy	noEmo	57   OMITTED                                                    57   58   OMITTED                                                    58   59   EXT.
ID-968 	joy	noEmo	SUNBURST - DAY                                        59  We are TIGHT on Chris' hand atop the shifter of one of Wayne's lumbering harvesters.
ID-969 	joy	noEmo	43.
ID-970 	joy	noEmo	WAYNE (O.S) Okay.
ID-971 	joy	anticipation	Now take hold of the joystick, get the feel of header, idle it down with the toggle switch...  As Chris makes the attempt, we immediately hear the grinding of gears, the instrument alarms in chaos.
ID-972 	joy	noEmo	WIDE SHOT: Chris and Wayne sit atop a combine.
ID-973 	joy	trust	In the background we see Wayne's trailer and two other combines piloted by Wayne's crew members on the ocean of ripe blond grain.
ID-974 	joy	noEmo	Chris tries his hand at the shifter once more.
ID-975 	joy	anticipation	This time the thing starts to move.
ID-976 	joy	noEmo	WAYNE (CONT'D) That's it.
ID-977 	joy	noEmo	That's it.
ID-978 	joy	mixedEmo	Now take it on out and make yourself some money.
ID-979 	joy	noEmo	Wayne jumps off the combine and Chris begins to cut his pattern, intermittently struggling with the shifter.
ID-980 	joy	noEmo	Wayne laughs his ass off.
ID-981 	joy	anticipation	60   EXT SUNBURST - DAY                                           60  SERIES OF SHOTS indicating a SERIES OF DAYS passing as Chris gets a hang of the machines a little more at a time.
ID-982 	joy	noEmo	CUT TO:  61   INT.
ID-983 	joy	noEmo	DOUBLE-WIDE, SUNBURST - NIGHT                           61 Six men including Wayne and Chris, two among them - Hudderites, crowd in to the small dinner area of the trailer.
ID-984 	joy	anger	Talking politics and bullshit, and eating a welcome meal.
ID-985 	joy	surprise	WAYNE I'm gonna break out some whiskey.
ID-986 	joy	joy	Alex, you want anything other than that beer?
ID-987 	joy	noEmo	CHRIS I'd take a White Russian if you've got it.
ID-988 	joy	joy	The group of men laugh at the youngster's order of a fancy drink.
ID-989 	joy	noEmo	44.
ID-990 	joy	noEmo	MAN #1 What are you Alex, a Commie?
ID-991 	joy	noEmo	CHRIS No, I just like White Russians.
ID-992 	joy	noEmo	WAYNE I haven't got anything like that here.
ID-993 	joy	noEmo	But I tell ya what.
ID-994 	joy	noEmo	And I know I speak for everybody.
ID-995 	joy	noEmo	You wanna come work with us in Carthage, we'll hook you up on the grain elevator and get you a White Russian down at the Cabaret.
ID-996 	joy	noEmo	CHRIS Really?
ID-997 	joy	anticipation	WAYNE Dawn tomorrow, engines roaring.
ID-998 	joy	mixedEmo	"""(to the others like a mock blues singer) """"Pot o Gold."""
ID-999 	joy	noEmo	"""Oh that pot o gold."""""""
ID-1000 	joy	mixedEmo	"""They all join in to the chant/song:  ALL """"Pot o Gold."""
ID-1001 	joy	noEmo	"""Gotta get that pot o gold!"""""""
ID-1002 	joy	joy	CHRIS (raising his beer) To Carthage.
ID-1003 	joy	noEmo	WAYNE AND HIS MEN (toasting) To Carthage.
ID-1004 	joy	noEmo	CUT TO:   62    OMITTED                                                    62   62A   EXT.
ID-1005 	joy	noEmo	HIGHWAY BETWEEN SUNBURST AND CARTHAGE                62A  MAGIC HOUR.
ID-1006 	joy	noEmo	TELEPHOTO LENS.
ID-1007 	joy	noEmo	The harvesting convoy rolls toward us like a herd of mammoths.
ID-1008 	joy	noEmo	44A-45.
ID-1009 	joy	noEmo	63    EXT.
ID-1010 	joy	trust	CARTHAGE - NIGHT (LATE SEPTEMBER 1990)                63  A series of silent, quaint establishing tableaus.
